coal_adj_close,ttf_adj_close,ttf_volume,oil_adj_close,oil_volume,fractional_hour,day_of_week,week_of_year,month,year,hydro_storage_in,cross_border,nuclear,hydro,biomass,lignite,hard_coal,oil,coal_gas,nat_gas,geothermal,hydro_reservoir,hydro_storage_out,others,waste,wind_offshore,wind_onshore,solar,load,residual_load,renewable_share_gen,renewable_share_load,day_ahead_price,holiday,actual_pmi,temp_north,windspeed_north,temp_south,windspeed_south,solarradiation_south,solarenergy_south,temp_brocken,windspeed_brocken,solarradiation_brocken,solarenergy_brocken
95.65,69.2,21538.0,63.57,697844.0,5.5,2.0,2.0,1.0,2018.0,-22.9,-1446.0,9393.6,2314.9,5093.0,21145.2,10731.2,327.7,548.1,11959.0,18.6,60.8,2271.4,1938.1,1105.0,919.6,6818.2,0.0,70008.0,62270.2,21.1,22.5,34.87,0.0,63.3,0.4,6.7,2.6,13.1,0.0,0.0,1.2,6.1,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,5.75,2.0,2.0,1.0,2018.0,-2.0,-1446.0,9385.8,2314.9,5085.3,21147.3,11408.4,328.1,548.1,12526.7,18.6,68.9,3043.5,1938.4,1119.9,964.8,6622.0,0.0,72117.1,64530.3,20.4,21.6,34.87,0.0,63.3,0.4,6.7,2.6,13.1,0.0,0.0,1.2,6.1,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,6.0,2.0,2.0,1.0,2018.0,0.0,-2758.2,9343.4,2312.6,5098.4,21119.4,12324.2,327.5,548.1,13585.8,18.6,66.5,2684.6,2082.0,1153.3,1033.8,6651.6,0.0,74103.8,66418.4,20.0,21.2,45.09,0.0,63.3,-0.3,7.0,2.6,12.1,0.0,0.0,1.6,5.2,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,6.25,2.0,2.0,1.0,2018.0,-2.2,-2758.2,9375.1,2313.7,5130.3,21176.7,12821.3,328.0,552.6,13903.3,18.7,65.7,3254.1,2082.0,1141.6,1061.0,6887.8,0.0,74968.9,67020.2,20.0,21.3,45.09,0.0,63.3,-0.3,7.0,2.6,12.1,0.0,0.0,1.6,5.2,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,6.5,2.0,2.0,1.0,2018.0,0.0,-2758.2,9387.8,2311.7,5133.2,21180.0,13243.2,327.1,552.6,13981.3,18.7,67.3,3382.7,2082.0,1141.6,955.2,7095.8,0.0,76082.7,68031.7,19.9,21.2,45.09,0.0,63.3,-0.3,7.0,2.6,12.1,0.0,0.0,1.6,5.2,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,6.75,2.0,2.0,1.0,2018.0,0.0,-2758.2,9393.9,2307.2,5133.8,21246.0,13505.5,327.2,552.6,14445.2,18.8,67.9,3617.5,2081.3,1146.8,924.2,7194.8,0.0,77185.5,69066.4,19.7,20.9,45.09,0.0,63.3,-0.3,7.0,2.6,12.1,0.0,0.0,1.6,5.2,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,7.0,2.0,2.0,1.0,2018.0,0.0,-1747.5,9363.8,2282.9,5136.5,21200.7,13649.3,326.5,552.6,14806.1,18.8,32.8,3104.3,2080.4,1155.3,917.8,7260.3,9.7,77701.3,69513.6,19.8,20.8,49.16,0.0,63.3,-0.1,6.3,2.7,12.2,0.0,0.0,1.7,2.4,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,7.25,2.0,2.0,1.0,2018.0,0.0,-1747.5,9399.0,2260.4,5140.7,21234.1,13858.0,327.1,556.3,14902.4,18.7,102.6,2929.8,2080.5,1151.4,860.4,7067.0,94.4,77788.2,69766.4,19.6,20.6,49.16,0.0,63.3,-0.1,6.3,2.7,12.2,0.0,0.0,1.7,2.4,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,7.5,2.0,2.0,1.0,2018.0,-1.3,-1747.5,9392.0,2254.6,5124.6,21261.7,14059.3,327.2,556.3,14855.2,18.7,110.7,2691.5,2080.5,1159.2,948.6,6984.6,318.4,77953.5,69701.9,19.8,20.9,49.16,0.0,63.3,-0.1,6.3,2.7,12.2,0.0,0.0,1.7,2.4,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,7.75,2.0,2.0,1.0,2018.0,-1.4,-1747.5,9393.0,2247.7,5086.5,21252.9,14183.6,326.5,556.3,15427.1,18.6,110.7,2228.5,2081.1,1155.3,988.2,6981.1,651.5,78015.0,69394.1,20.1,21.3,49.16,0.0,63.3,-0.1,6.3,2.7,12.2,0.0,0.0,1.7,2.4,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,8.0,2.0,2.0,1.0,2018.0,-3.8,-2826.0,9401.3,2250.5,5070.6,21193.6,14412.1,327.7,556.3,15961.8,18.5,110.7,2282.2,2081.4,1163.1,903.6,7030.1,1131.4,77633.4,68568.4,20.3,21.9,48.94,0.0,63.3,-0.6,9.0,2.7,10.9,0.0,0.0,1.8,7.1,6.5,0.0
95.65,69.2,21538.0,63.57,697844.0,8.25,2.0,2.0,1.0,2018.0,-1.4,-2826.0,9407.0,2246.2,5066.4,21099.1,14734.0,328.1,418.9,16086.0,18.4,110.7,1505.0,2082.2,1165.7,872.2,7053.1,1717.6,77663.5,68020.6,21.0,22.7,48.94,0.0,63.3,-0.6,9.0,2.7,10.9,0.0,0.0,1.8,7.1,6.5,0.0
95.65,69.2,21538.0,63.57,697844.0,8.5,2.0,2.0,1.0,2018.0,-64.3,-2826.0,9409.5,2248.6,5069.3,21121.5,14902.3,327.5,418.9,16211.4,18.1,110.7,1787.0,2081.9,1170.9,815.6,7018.0,2408.6,77662.6,67420.4,21.4,23.5,48.94,0.0,63.3,-0.6,9.0,2.7,10.9,0.0,0.0,1.8,7.1,6.5,0.0
95.65,69.2,21538.0,63.57,697844.0,8.75,2.0,2.0,1.0,2018.0,-131.6,-2826.0,9372.8,2246.5,5059.7,21132.1,14961.9,327.0,418.9,16338.5,17.8,82.8,1153.5,2082.3,1173.5,821.1,6932.1,3193.9,77637.6,66690.5,22.1,24.3,48.94,0.0,63.3,-0.6,9.0,2.7,10.9,0.0,0.0,1.8,7.1,6.5,0.0
95.65,69.2,21538.0,63.57,697844.0,9.0,2.0,2.0,1.0,2018.0,-109.3,-4433.1,9389.9,2239.0,5049.4,21154.5,15159.8,328.2,418.9,16282.6,17.5,92.5,1511.5,2082.5,1174.8,820.5,6734.1,3982.9,77532.9,65995.5,22.5,25.1,48.04,0.0,63.3,-0.2,3.2,2.9,6.8,23.0,0.1,3.1,12.0,14.0,0.1
95.65,69.2,21538.0,63.57,697844.0,9.25,2.0,2.0,1.0,2018.0,-76.3,-4433.1,9376.6,2234.4,5052.5,21149.9,15356.1,327.4,550.4,16240.2,17.2,37.6,1262.9,2082.7,1157.9,771.9,6417.3,4842.0,77389.1,65357.9,22.9,25.7,48.04,0.0,63.3,-0.2,3.2,2.9,6.8,23.0,0.1,3.1,12.0,14.0,0.1
95.65,69.2,21538.0,63.57,697844.0,9.5,2.0,2.0,1.0,2018.0,-75.6,-4433.1,9374.0,2227.5,5050.2,21161.0,15379.9,328.1,550.4,16470.0,17.0,29.0,796.7,2082.1,1150.1,753.8,6082.9,5634.8,77304.7,64833.2,23.3,26.3,48.04,0.0,63.3,-0.2,3.2,2.9,6.8,23.0,0.1,3.1,12.0,14.0,0.1
95.65,69.2,21538.0,63.57,697844.0,9.75,2.0,2.0,1.0,2018.0,-126.6,-4433.1,9356.2,2227.0,5055.7,21193.9,15336.3,327.7,550.4,16832.3,16.6,29.0,573.6,2082.2,1165.7,744.9,5817.6,6344.6,77782.2,64875.2,23.7,26.7,48.04,0.0,63.3,-0.2,3.2,2.9,6.8,23.0,0.1,3.1,12.0,14.0,0.1
95.65,69.2,21538.0,63.57,697844.0,10.0,2.0,2.0,1.0,2018.0,-192.3,-5080.5,9405.2,2221.1,5059.0,21165.5,15424.6,327.2,550.4,16123.2,16.6,29.0,793.3,2083.5,1155.3,737.6,5496.1,7030.9,77627.5,64362.9,24.1,27.2,47.78,0.0,63.3,0.9,9.1,5.1,3.6,152.0,0.5,3.7,13.3,31.0,0.1
95.65,69.2,21538.0,63.57,697844.0,10.25,2.0,2.0,1.0,2018.0,-234.0,-5080.5,9406.4,2214.5,5034.9,21178.3,15682.5,327.8,502.7,15982.8,16.7,29.0,578.2,2082.8,1154.0,733.6,5221.9,7543.1,77934.3,64435.7,24.3,27.3,47.78,0.0,63.3,0.9,9.1,5.1,3.6,152.0,0.5,3.7,13.3,31.0,0.1
95.65,69.2,21538.0,63.57,697844.0,10.5,2.0,2.0,1.0,2018.0,-214.6,-5080.5,9406.7,2212.5,5030.1,21149.9,15976.9,327.0,502.7,15833.2,16.7,70.5,442.9,2082.9,1155.3,647.7,4908.9,8096.2,78219.9,64567.1,24.5,27.5,47.78,0.0,63.3,0.9,9.1,5.1,3.6,152.0,0.5,3.7,13.3,31.0,0.1
95.65,69.2,21538.0,63.57,697844.0,10.75,2.0,2.0,1.0,2018.0,-283.8,-5080.5,9404.1,2209.9,5033.4,21102.1,16088.6,326.6,502.7,15807.4,16.7,98.4,323.3,2082.8,1151.4,619.1,4606.6,8485.5,77952.2,64241.0,24.6,27.7,47.78,0.0,63.3,0.9,9.1,5.1,3.6,152.0,0.5,3.7,13.3,31.0,0.1
95.65,69.2,21538.0,63.57,697844.0,11.0,2.0,2.0,1.0,2018.0,-320.7,-4984.6,9392.7,2209.0,5020.5,21099.2,16230.8,327.9,502.7,15792.3,16.6,99.7,313.5,2082.4,1152.2,665.8,4231.5,8878.7,77672.4,63896.4,24.6,27.9,47.19,0.0,63.3,3.4,8.5,7.4,7.0,208.0,0.7,3.8,11.1,51.0,0.2
95.65,69.2,21538.0,63.57,697844.0,11.25,2.0,2.0,1.0,2018.0,-633.4,-4984.6,9372.4,2202.1,5019.4,21101.3,16240.8,327.5,560.5,15779.1,16.7,49.3,267.8,2082.7,1161.3,728.8,3839.1,9141.4,77455.9,63746.5,24.5,27.8,47.19,0.0,63.3,3.4,8.5,7.4,7.0,208.0,0.7,3.8,11.1,51.0,0.2
95.65,69.2,21538.0,63.57,697844.0,11.5,2.0,2.0,1.0,2018.0,-642.1,-4984.6,9392.3,2193.8,5043.7,21095.0,16149.5,328.2,560.5,15622.3,16.6,68.3,375.4,2082.5,1158.7,687.2,3499.6,9186.3,77365.2,63992.0,24.3,27.4,47.19,0.0,63.3,3.4,8.5,7.4,7.0,208.0,0.7,3.8,11.1,51.0,0.2
95.65,69.2,21538.0,63.57,697844.0,11.75,2.0,2.0,1.0,2018.0,-677.9,-4984.6,9393.5,2189.9,5046.1,21035.1,15930.4,327.4,560.5,15747.6,16.6,75.8,363.5,2082.4,1145.7,657.6,3228.7,9048.5,76809.5,63874.7,23.9,27.1,47.19,0.0,63.3,3.4,8.5,7.4,7.0,208.0,0.7,3.8,11.1,51.0,0.2
95.65,69.2,21538.0,63.57,697844.0,12.0,2.0,2.0,1.0,2018.0,-606.9,-4145.4,9382.3,2192.8,5055.4,21048.0,15891.0,326.5,560.5,16263.0,16.7,63.7,361.6,2082.9,1156.1,700.1,3018.0,8823.9,76739.7,64197.7,23.5,26.6,45.24,0.0,63.3,6.0,5.5,9.0,8.8,245.0,0.9,4.0,10.7,43.0,0.2
95.65,69.2,21538.0,63.57,697844.0,12.25,2.0,2.0,1.0,2018.0,-496.1,-4145.4,9392.0,2192.2,5094.7,21029.5,15858.6,327.0,490.1,16307.7,16.7,55.7,276.4,2083.2,1165.2,691.2,2881.2,8496.3,76360.0,64291.3,23.1,26.1,45.24,0.0,63.3,6.0,5.5,9.0,8.8,245.0,0.9,4.0,10.7,43.0,0.2
95.65,69.2,21538.0,63.57,697844.0,12.5,2.0,2.0,1.0,2018.0,-386.0,-4145.4,9383.5,2186.3,5086.3,21064.2,15880.5,327.7,490.1,16200.4,16.7,113.9,368.3,2084.3,1165.2,675.8,2686.1,7833.0,75933.8,64738.9,22.3,25.2,45.24,0.0,63.3,6.0,5.5,9.0,8.8,245.0,0.9,4.0,10.7,43.0,0.2
95.65,69.2,21538.0,63.57,697844.0,12.75,2.0,2.0,1.0,2018.0,-378.4,-4145.4,9387.5,2191.1,5106.5,21044.7,15841.3,327.8,490.1,16034.5,16.7,99.0,582.0,2085.0,1173.0,682.6,2573.2,7171.9,75414.7,64987.1,21.7,24.4,45.24,0.0,63.3,6.0,5.5,9.0,8.8,245.0,0.9,4.0,10.7,43.0,0.2
95.65,69.2,21538.0,63.57,697844.0,13.0,2.0,2.0,1.0,2018.0,-357.1,-3057.5,9390.7,2193.2,5098.2,20971.5,15805.3,328.1,490.1,16065.6,16.8,82.4,624.2,2084.2,1178.4,716.9,2483.2,6508.3,75661.9,65953.6,21.0,23.3,47.1,0.0,63.3,7.7,3.8,10.0,9.0,259.0,0.9,4.3,12.8,89.0,0.3
95.65,69.2,21538.0,63.57,697844.0,13.25,2.0,2.0,1.0,2018.0,-194.3,-3057.5,9392.4,2195.4,5106.3,21020.4,15858.2,328.2,505.2,16186.1,16.8,78.7,644.8,2083.7,1177.1,759.5,2388.9,5631.8,75480.1,66699.9,20.0,22.1,47.1,0.0,63.3,7.7,3.8,10.0,9.0,259.0,0.9,4.3,12.8,89.0,0.3
95.65,69.2,21538.0,63.57,697844.0,13.5,2.0,2.0,1.0,2018.0,-44.1,-3057.5,9382.2,2192.6,5114.2,21015.9,15987.0,337.5,505.2,16227.3,16.7,71.9,594.4,2085.8,1171.9,849.7,2335.1,4793.6,75153.1,67174.6,19.2,21.2,47.1,0.0,63.3,7.7,3.8,10.0,9.0,259.0,0.9,4.3,12.8,89.0,0.3
95.65,69.2,21538.0,63.57,697844.0,13.75,2.0,2.0,1.0,2018.0,-28.8,-3057.5,9378.2,2190.5,5116.3,20978.0,16390.9,412.5,505.2,16215.4,16.7,69.9,716.3,2085.8,1174.5,852.3,2294.8,3986.9,75179.7,68045.6,18.3,20.0,47.1,0.0,63.3,7.7,3.8,10.0,9.0,259.0,0.9,4.3,12.8,89.0,0.3
95.65,69.2,21538.0,63.57,697844.0,14.0,2.0,2.0,1.0,2018.0,-345.9,-1356.6,9372.9,2202.5,5120.7,21005.9,16521.2,328.1,505.2,16232.4,16.7,59.5,825.3,2085.6,1171.9,888.9,2283.9,3182.2,75236.0,68881.0,17.5,19.0,47.98,0.0,63.3,8.7,8.1,10.7,6.4,219.0,0.8,4.7,9.8,64.0,0.2
95.65,69.2,21538.0,63.57,697844.0,14.25,2.0,2.0,1.0,2018.0,-152.3,-1356.6,9391.1,2209.9,5123.5,21004.3,16683.5,328.6,420.8,16281.8,16.6,52.7,834.4,2085.4,1171.9,971.8,2386.7,2307.7,75174.0,69507.8,16.7,18.1,47.98,0.0,63.3,8.7,8.1,10.7,6.4,219.0,0.8,4.7,9.8,64.0,0.2
95.65,69.2,21538.0,63.57,697844.0,14.5,2.0,2.0,1.0,2018.0,-57.4,-1356.6,9393.8,2214.0,5129.6,21046.8,16779.8,329.4,420.8,16387.5,16.6,85.2,1093.9,2086.8,1171.9,1049.5,2553.0,1579.5,75370.2,70188.2,16.2,17.5,47.98,0.0,63.3,8.7,8.1,10.7,6.4,219.0,0.8,4.7,9.8,64.0,0.2
95.65,69.2,21538.0,63.57,697844.0,14.75,2.0,2.0,1.0,2018.0,-48.8,-1356.6,9385.0,2214.7,5134.6,21049.0,16808.5,329.7,420.8,16497.1,16.6,81.5,909.0,2085.8,1171.9,1133.5,2700.2,928.6,74760.3,69998.0,15.7,17.0,47.98,0.0,63.3,8.7,8.1,10.7,6.4,219.0,0.8,4.7,9.8,64.0,0.2
95.65,69.2,21538.0,63.57,697844.0,15.0,2.0,2.0,1.0,2018.0,-168.4,-1791.9,9327.3,2240.5,5131.1,21146.0,16926.7,329.8,420.8,16850.6,16.8,46.9,1436.2,2087.8,1171.9,1217.0,2858.6,373.7,75203.9,70754.6,15.2,16.5,48.9,0.0,63.3,8.9,10.0,10.4,8.1,138.0,0.5,4.6,6.7,29.0,0.1
95.65,69.2,21538.0,63.57,697844.0,15.25,2.0,2.0,1.0,2018.0,-69.4,-1791.9,9375.9,2269.4,5152.4,21172.9,16949.9,328.7,427.2,16978.5,16.8,67.6,1541.5,2088.8,1174.5,1298.4,3022.7,79.5,75532.4,71131.8,15.2,16.5,48.9,0.0,63.3,8.9,10.0,10.4,8.1,138.0,0.5,4.6,6.7,29.0,0.1
95.65,69.2,21538.0,63.57,697844.0,15.5,2.0,2.0,1.0,2018.0,-34.7,-1791.9,9392.3,2271.2,5164.7,21175.3,17040.1,329.9,427.2,17100.4,17.0,105.9,1891.1,2087.7,1184.9,1302.5,3181.7,11.1,76304.0,71808.6,15.2,16.5,48.9,0.0,63.3,8.9,10.0,10.4,8.1,138.0,0.5,4.6,6.7,29.0,0.1
95.65,69.2,21538.0,63.57,697844.0,15.75,2.0,2.0,1.0,2018.0,-1.4,-1791.9,9393.5,2272.5,5160.9,21238.9,17063.1,407.6,427.2,17391.3,17.1,116.3,2415.8,2087.6,1177.1,1301.4,3429.0,0.2,77499.7,72769.1,15.3,16.5,48.9,0.0,63.3,8.9,10.0,10.4,8.1,138.0,0.5,4.6,6.7,29.0,0.1
95.65,69.2,21538.0,63.57,697844.0,16.0,2.0,2.0,1.0,2018.0,-21.2,-2163.2,9367.1,2277.7,5179.9,21130.2,17131.3,500.8,427.2,17669.6,17.2,121.0,2491.6,2087.7,1178.4,1309.9,3629.0,0.0,78701.0,73762.1,15.5,16.6,51.9,0.0,63.3,7.2,8.5,8.7,4.7,33.0,0.1,3.4,5.5,22.0,0.1
95.65,69.2,21538.0,63.57,697844.0,16.25,2.0,2.0,1.0,2018.0,-23.0,-2163.2,9398.4,2276.8,5195.8,21206.9,17173.4,502.4,427.9,17728.8,17.3,121.0,2809.2,2087.7,1182.3,1349.0,3788.1,0.0,79555.4,74418.3,15.6,16.7,51.9,0.0,63.3,7.2,8.5,8.7,4.7,33.0,0.1,3.4,5.5,22.0,0.1
95.65,69.2,21538.0,63.57,697844.0,16.5,2.0,2.0,1.0,2018.0,-24.6,-2163.2,9391.9,2276.4,5202.8,21167.8,17248.1,503.9,427.9,17758.3,17.4,121.0,2777.1,2088.0,1171.9,1420.4,3893.4,0.0,79730.6,74416.8,15.7,16.9,51.9,0.0,63.3,7.2,8.5,8.7,4.7,33.0,0.1,3.4,5.5,22.0,0.1
95.65,69.2,21538.0,63.57,697844.0,16.75,2.0,2.0,1.0,2018.0,-25.1,-2163.2,9391.3,2274.2,5200.6,21191.3,17299.2,506.1,427.9,17797.0,17.6,121.0,3062.7,2087.4,1171.9,1406.7,4034.8,0.0,79884.2,74442.7,15.8,17.0,51.9,0.0,63.3,7.2,8.5,8.7,4.7,33.0,0.1,3.4,5.5,22.0,0.1
95.65,69.2,21538.0,63.57,697844.0,17.0,2.0,2.0,1.0,2018.0,-4.7,-2800.1,9382.9,2276.3,5202.8,21202.5,17328.8,506.6,427.9,17827.6,17.6,121.0,2911.4,2088.6,1161.5,1392.6,4210.6,0.0,79363.8,73760.6,16.0,17.3,52.69,0.0,63.3,6.1,7.5,7.6,1.9,9.0,0.0,2.3,5.5,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,17.25,2.0,2.0,1.0,2018.0,-0.3,-2800.1,9384.9,2276.3,5218.1,21181.5,17325.2,393.2,388.9,17699.3,17.6,121.0,2791.3,2088.6,1171.9,1412.2,4323.4,0.0,78947.3,73211.7,16.2,17.6,52.69,0.0,63.3,6.1,7.5,7.6,1.9,9.0,0.0,2.3,5.5,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,17.5,2.0,2.0,1.0,2018.0,-0.4,-2800.1,9384.8,2276.5,5221.2,21204.8,17253.3,329.0,388.9,17668.2,17.6,111.2,2637.3,2087.8,1171.9,1400.2,4376.8,0.0,78843.7,73066.7,16.3,17.7,52.69,0.0,63.3,6.1,7.5,7.6,1.9,9.0,0.0,2.3,5.5,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,17.75,2.0,2.0,1.0,2018.0,-17.6,-2800.1,9189.3,2272.0,5211.2,21201.9,17102.4,329.4,388.9,17727.9,17.6,107.6,2392.0,2087.0,1169.3,1435.9,4498.5,0.0,78826.8,72892.5,16.5,17.8,52.69,0.0,63.3,6.1,7.5,7.6,1.9,9.0,0.0,2.3,5.5,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,18.0,2.0,2.0,1.0,2018.0,-0.4,-2759.9,9397.2,2273.0,5194.6,21262.2,17145.7,329.1,388.9,17719.6,17.7,102.7,1605.4,2089.0,1164.1,1490.3,4615.2,0.0,78280.0,72174.5,16.8,18.2,49.1,0.0,63.3,4.4,11.0,7.1,4.6,0.0,0.0,0.9,4.0,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,18.25,2.0,2.0,1.0,2018.0,-40.9,-2759.9,9370.9,2274.3,5191.0,21184.9,16992.6,329.8,435.7,17472.5,17.7,50.7,840.8,2088.3,1170.6,1495.7,4576.3,0.0,77559.1,71487.1,16.9,18.2,49.1,0.0,63.3,4.4,11.0,7.1,4.6,0.0,0.0,0.9,4.0,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,18.5,2.0,2.0,1.0,2018.0,-96.4,-2759.9,9371.8,2276.6,5188.7,21174.1,16917.5,329.8,435.7,16980.4,17.8,33.9,799.9,2035.5,1179.7,1532.6,4601.7,0.0,77030.2,70895.9,17.1,18.4,49.1,0.0,63.3,4.4,11.0,7.1,4.6,0.0,0.0,0.9,4.0,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,18.75,2.0,2.0,1.0,2018.0,-399.0,-2759.9,9343.4,2277.5,5179.0,21164.3,16653.4,329.8,435.7,16671.0,17.9,61.6,949.5,2034.9,1175.8,1558.7,4586.5,0.0,76174.5,70029.4,17.2,18.7,49.1,0.0,63.3,4.4,11.0,7.1,4.6,0.0,0.0,0.9,4.0,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,19.0,2.0,2.0,1.0,2018.0,-11.0,-2596.5,9363.9,2279.3,5152.3,21137.5,16481.5,329.3,435.7,16114.8,17.7,62.4,646.8,2037.6,1171.9,1570.3,4539.9,0.0,74645.1,68534.9,17.4,19.0,44.0,0.0,63.3,3.5,12.7,6.2,4.9,0.0,0.0,1.1,6.4,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,19.25,2.0,2.0,1.0,2018.0,-238.1,-2596.5,9338.0,2282.0,5154.7,21109.4,16437.8,329.0,501.3,15206.7,17.8,71.4,408.8,2037.9,1171.9,1573.7,4472.4,0.0,73379.4,67333.3,17.6,19.2,44.0,0.0,63.3,3.5,12.7,6.2,4.9,0.0,0.0,1.1,6.4,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,19.5,2.0,2.0,1.0,2018.0,-453.3,-2596.5,9361.4,2285.2,5150.7,21165.2,16157.5,329.6,501.3,14801.6,18.0,42.6,221.5,2038.2,1173.2,1515.3,4391.9,0.0,72274.0,66366.7,17.6,19.3,44.0,0.0,63.3,3.5,12.7,6.2,4.9,0.0,0.0,1.1,6.4,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,19.75,2.0,2.0,1.0,2018.0,-802.2,-2596.5,9353.2,2288.0,5148.9,21162.5,15868.5,328.8,501.3,14590.9,18.0,37.8,170.5,2038.5,1187.5,1453.3,4259.2,0.0,71115.2,65402.7,17.5,19.3,44.0,0.0,63.3,3.5,12.7,6.2,4.9,0.0,0.0,1.1,6.4,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,20.0,2.0,2.0,1.0,2018.0,-1196.6,-2884.0,9395.3,2292.4,5141.2,21201.4,15763.4,328.2,501.3,13960.9,18.0,84.3,467.0,2038.6,1174.5,1388.1,4125.6,0.0,70204.3,64690.6,17.4,19.3,36.99,0.0,63.3,3.2,16.5,7.0,6.2,0.0,0.0,1.1,6.2,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,20.25,2.0,2.0,1.0,2018.0,-1176.7,-2884.0,9386.6,2292.2,5137.0,21157.7,15447.5,329.2,506.9,13847.3,18.1,98.0,404.1,2038.4,1190.1,1270.2,3905.6,0.0,69571.4,64395.6,17.2,19.1,36.99,0.0,63.3,3.2,16.5,7.0,6.2,0.0,0.0,1.1,6.2,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,20.5,2.0,2.0,1.0,2018.0,-1260.7,-2884.0,9384.3,2296.2,5136.8,21180.7,15217.9,328.9,506.9,13673.5,18.2,50.6,323.7,2038.3,1173.2,1172.7,3649.6,0.0,68806.7,63984.5,16.9,18.7,36.99,0.0,63.3,3.2,16.5,7.0,6.2,0.0,0.0,1.1,6.2,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,20.75,2.0,2.0,1.0,2018.0,-1490.2,-2884.0,9355.1,2300.0,5137.2,21161.6,15030.2,329.5,506.9,13466.4,18.3,31.4,91.5,2037.9,1182.3,1116.6,3431.1,0.0,67308.2,62760.5,16.7,18.7,36.99,0.0,63.3,3.2,16.5,7.0,6.2,0.0,0.0,1.1,6.2,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,21.0,2.0,2.0,1.0,2018.0,-1544.7,-3247.7,9394.8,2298.3,5117.8,21155.6,15007.4,329.1,506.9,13558.3,18.3,84.9,399.5,2040.0,1181.0,1052.1,3190.2,0.0,67137.1,62894.8,16.3,18.3,38.43,0.0,63.3,2.6,10.7,6.1,3.3,0.0,0.0,0.3,2.8,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,21.25,2.0,2.0,1.0,2018.0,-1649.1,-3247.7,9387.5,2295.9,5115.9,21118.1,14865.1,328.8,512.4,13517.7,18.6,88.9,328.1,2038.9,1183.6,1002.1,3053.4,0.0,66347.3,62291.7,16.2,18.2,38.43,0.0,63.3,2.6,10.7,6.1,3.3,0.0,0.0,0.3,2.8,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,21.5,2.0,2.0,1.0,2018.0,-1921.7,-3247.7,9376.6,2290.5,5111.6,21156.0,14691.8,328.9,512.4,13370.2,18.8,90.0,236.8,2039.6,1183.6,970.9,2954.2,0.0,65262.6,61337.5,16.1,18.3,38.43,0.0,63.3,2.6,10.7,6.1,3.3,0.0,0.0,0.3,2.8,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,21.75,2.0,2.0,1.0,2018.0,-2050.6,-3247.7,9363.9,2289.7,5111.3,21154.9,14404.8,329.7,512.4,12817.7,19.0,33.9,161.6,2039.7,1187.5,916.2,2762.4,0.0,64124.0,60445.3,16.0,18.2,38.43,0.0,63.3,2.6,10.7,6.1,3.3,0.0,0.0,0.3,2.8,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,22.0,2.0,2.0,1.0,2018.0,-1425.1,-2857.7,9395.5,2290.0,5098.7,21135.5,14039.8,329.8,512.4,12269.8,19.1,31.4,97.9,2045.5,1173.2,830.1,2573.4,0.0,62528.9,59125.4,15.8,18.2,37.9,0.0,63.3,2.4,6.8,5.6,4.6,0.0,0.0,0.1,4.5,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,22.25,2.0,2.0,1.0,2018.0,-1341.4,-2857.7,9370.5,2290.3,5093.2,21111.4,13648.2,329.9,527.8,12037.9,19.1,32.1,75.5,2044.7,1187.5,749.7,2371.7,0.0,61551.2,58429.8,15.6,18.0,37.9,0.0,63.3,2.4,6.8,5.6,4.6,0.0,0.0,0.1,4.5,0.0,0.0
95.65,69.2,21538.0,63.57,697844.0,22.5,2.0,2.0,1.0,2018.0,-1612.1,-2857.7,9369.1,2290.0,5098.6,21133.5,13330.5,330.1,527.8,12019.2,19.1,31.4,185.4,2044.5,1174.5,716.7,2249.3,0.0,60492.4,57526.3,15.5,18.1,37.9,0.0,63.3,2.4,6.8,5.6,4.6,0.0,0.0,0.1,4.5,0.0,0.0
