Date__GMT_1_,Hydro_pumped_storage_consumption,Cross_border_electricity_trading,Nuclear,Hydro_Run_of_River,Biomass,Fossil_brown_coal___lignite,Fossil_hard_coal,Fossil_oil,Fossil_coal_derived_gas,Fossil_gas,Geothermal,Hydro_water_reservoir,Hydro_pumped_storage,Others,Waste,Wind_offshore,Wind_onshore,Solar,Load,Residual_load,Renewable_share_of_generation,Renewable_share_of_load,Day_Ahead_Auction__DE_AT_LU_,Day_Ahead_Auction__DE_LU_
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Renewable share (%),Renewable share (%),Price (EUR/MWh),Price (EUR/MWh)
1/6/2018 0:15:00,-3453.6,-6789.7,9330,2182.4,5009.4,19036.4,4991.4,303.2,449.4,6078.6,18.3,52.6,225.2,1692.2,1194.5,509.7,12822.9,0,51844.9,38512.4,33.1,40.8,28.55,
1/6/2018 0:30:00,-3929,-6789.7,9326.4,2178.5,5009.6,19006.5,4910.9,303.9,449.4,6113.9,18.3,48.4,213.1,1691.9,1186.7,549.6,12795.8,0,51503.9,38158.5,33.1,41,28.55,
1/6/2018 0:45:00,-4132.4,-6789.7,9304.3,2179.7,5013.3,19007.5,4902.7,303.9,449.4,6074.1,18.4,45.2,208.9,1692.4,1194.5,536.3,12539.3,0,51157.1,38081.4,32.9,40.8,28.55,
1/6/2018 1:00:00,-3906,-7449.1,9331.9,2176.3,5002.2,19098,4891.9,303.6,449.4,6063.2,18.4,51.6,210.9,1691.6,1196.2,589.9,12530.8,0,50621.7,37501,32.9,41.3,28.18,
1/6/2018 1:15:00,-3816.9,-7449.1,9326.2,2176.8,5002.8,19040,4901.7,303.9,442.9,6051.7,18.4,51.6,220,1691.4,1196.2,624.2,12225.3,0,50501.2,37651.7,32.6,40.9,28.18,
1/6/2018 1:30:00,-3918.5,-7449.1,9323.8,2176.6,5004.2,19060.4,4954.9,304,442.9,6077.4,18.4,38.3,239.6,1691.4,1187.1,684.7,12062.6,0,50146.4,37399.1,32.4,40.9,28.18,
1/6/2018 1:45:00,-4020.1,-7449.1,9324.6,2182.2,5005.3,19090.1,4980.7,304.6,442.9,6064.5,18.5,41.8,215.4,1691.1,1178,783.6,12096.1,0,50286.9,37407.2,32.6,41.1,28.18,
1/6/2018 2:00:00,-4054.4,-7306.6,9331.6,2180.2,5001.1,19100.5,4989.7,303.9,442.9,6042.4,18.4,44.7,205.8,1686.6,1196.6,813.8,12172.3,0,50394.8,37408.7,32.7,41.2,27.33,
1/6/2018 2:15:00,-4014.7,-7306.6,9286.2,2175.4,5004.4,19078.9,5035.5,304,495,6014.5,18.5,42.3,204.1,1712.4,1213.5,755,12233.2,0,50181.8,37193.7,32.7,41.4,27.33,
1/6/2018 2:30:00,-4004.5,-7306.6,9256.7,2169.8,5006.3,19043.6,5059.8,303.7,495,6103.6,18.5,41.3,202,1711.9,1212.2,682.6,12055.2,0,50169.8,37432,32.4,40.9,27.33,
1/6/2018 2:45:00,-4097.8,-7306.6,9264,2171.7,5001.2,19040.3,5058.1,303.9,495,6053.4,18.5,38.2,202.5,1712.1,1191.4,600.6,12007.9,0,50061.8,37453.3,32.3,40.7,27.33,
1/6/2018 3:00:00,-4377.4,-6012.1,9297,2169.9,4995.1,18976.2,5087.8,302.9,495,6158.8,18.4,41.2,202.6,1706.6,1110.5,440.1,11898.9,0,50418.7,38079.7,31.9,39.8,27.08,
1/6/2018 3:15:00,-4367.9,-6012.1,9325.1,2163.4,5000.6,18990.4,5059.4,303.8,353,6166.1,18.5,45.4,202.5,1707,1132.6,378.7,11658.6,0,50334.5,38297.2,31.6,39.3,27.08,
1/6/2018 3:30:00,-4211.7,-6012.1,9325.7,2162.3,4994.4,18975.3,5055.5,303,353,6223.1,18.3,39.8,202.5,1707,1139.1,354.9,11417.3,0,50507.5,38735.3,31.3,38.6,27.08,
